ID,Name,Type,Buy,Sell,Weight,Attack,Defense,Slots,Refineable
26110,CandyCaneRod,Etc,0,0,0.0,0,0,0,Yes
26111,Metal_Foxtail,Etc,0,0,0.0,0,0,0,Yes
26118,Shadow_Staff_K,Etc,0,0,0.0,0,0,0,Yes
26119,Rebeginer_SO_Rod,Etc,0,0,0.0,0,0,0,Yes
26120,Rebeginer_DO_Rod,Etc,0,0,0.0,0,0,0,Yes
26151,Rutilus_Stick_OS,Etc,0,0,0.0,0,0,0,Yes
26154,SoulWeight,Etc,0,0,0.0,0,0,0,Yes
26155,MeawFoxtail,Etc,0,0,0.0,0,0,0,Yes
26156,Evt_Shadow_Staff_K,Etc,0,0,0.0,0,0,0,Yes
26162,Ein_1HWAND,Etc,0,0,0.0,0,0,0,Yes
26164,ElectricFox_OS,Etc,0,0,0.0,0,0,0,Yes
26215,Ein_1HWHIP,Etc,0,0,0.0,0,0,0,Yes
28022,Infiltrator_IL,Etc,0,0,0.0,0,0,0,Yes
28023,Ghoul_Leg_IL,Etc,0,0,0.0,0,0,0,Yes
28027,Rebeginer_GC_Katar,Etc,0,0,0.0,0,0,0,Yes
28038,Meuchler_OS,Etc,0,0,0.0,0,0,0,Yes
28039,Shiver_Katar_K,Etc,0,0,0.0,0,0,0,Yes
28040,Evt_Shiver_Katar_K,Etc,0,0,0.0,0,0,0,Yes
28045,Ein_BHKATAR,Etc,0,0,0.0,0,0,0,Yes
28130,Avenger,Etc,0,0,0.0,0,0,0,Yes
28136,Blasti_OS,Etc,0,0,0.0,0,0,0,Yes
28137,Evt_Avenger,Etc,0,0,0.0,0,0,0,Yes
28140,Ein_BHAXE,Etc,0,0,0.0,0,0,0,Yes
28226,Avenger,Weapon,10,5,180.0,280,0,2,No
28240,King Cobra,Weapon,10,5,90.0,180,0,2,No
28241,Calf_Diamondback,Etc,0,0,0.0,0,0,0,Yes
28242,Calf_Anaconda,Etc,0,0,0.0,0,0,0,Yes
28243,Calf_Python,Etc,0,0,0.0,0,0,0,Yes
28244,Gate_KeeperDD_IL,Etc,0,0,0.0,0,0,0,Yes
28253,HR_S55_OS,Etc,0,0,0.0,0,0,0,Yes
28254,Butcher_IL,Etc,0,0,0.0,0,0,0,Yes
28255,Master_Soul_Rifle,Etc,0,0,0.0,0,0,0,Yes
28256,Demon_S_Shot,Etc,0,0,0.0,0,0,0,Yes
28257,Golden_L_Launcher,Etc,0,0,0.0,0,0,0,Yes
28258,The_Black_Gatling,Etc,0,0,0.0,0,0,0,Yes
28508,Skul_Ring_IL,Etc,0,0,0.0,0,0,0,Yes
28509,Ring_IL,Etc,0,0,0.0,0,0,0,Yes
28510,Vampire_s_Servant,Etc,0,0,0.0,0,0,0,Yes
28534,RKC_2017_Pendant,Etc,0,0,0.0,0,0,0,Yes
28535,RKC_2017_Ring,Etc,0,0,0.0,0,0,0,Yes
28566,Rebeginer_Ring,Etc,0,0,0.0,0,0,0,Yes
28612,Book_Of_The_Apo_IL,Etc,0,0,0.0,0,0,0,Yes
28616,Rebeginer_AB_Bible,Etc,0,0,0.0,0,0,0,Yes
28626,Tablet_IL,Etc,0,0,0.0,0,0,0,Yes
28629,Circuit_Board_OS,Etc,0,0,0.0,0,0,0,Yes
28630,Demon_Hunting_Bible_K,Etc,0,0,0.0,0,0,0,Yes
28631,Time_Kamiji,Etc,0,0,0.0,0,0,0,Yes
28635,Ein_1HBOOK,Etc,0,0,0.0,0,0,0,Yes
28717,Valkyrie Knife,Weapon,20,10,10.0,50,0,4,No
28725,Moonlight_Sword_IL,Etc,0,0,0.0,0,0,0,Yes
28740,Rebeginer_SC_Dagger,Etc,0,0,0.0,0,0,0,Yes
28744,Magic_Sword,Etc,0,0,0.0,0,0,0,Yes
28745,Counter_Dagger_IL,Etc,0,0,0.0,0,0,0,Yes
28755,Kuroiro_OS,Etc,0,0,0.0,0,0,0,Yes
28759,Evt_Magic_Sword,Etc,0,0,0.0,0,0,0,Yes
28762,Bazerald_IL,Etc,0,0,0.0,0,0,0,Yes
28763,Sharp_Wind_Sword,Etc,0,0,0.0,0,0,0,Yes
28764,Fog_Dew_Sword,Etc,0,0,0.0,0,0,0,Yes
28771,Ein_1HDAGGER,Etc,0,0,0.0,0,0,0,Yes
28772,Ein_1HMAGGER,Etc,0,0,0.0,0,0,0,Yes
28900,Praetorian Shield,Etc,0,0,0.0,0,0,0,Yes
28922,Herald_Of_GOD_IL,Etc,0,0,0.0,0,0,0,Yes
28942,Bloody_Knight_Shield,Etc,0,0,0.0,0,0,0,Yes
28945,Bloody_Knight_Shield_,Etc,0,0,0.0,0,0,0,Yes
28946,Bloody_Knight_Shield__,Etc,0,0,0.0,0,0,0,Yes
28953,Poring_B_Shield,Etc,0,0,0.0,0,0,0,Yes
29540,Deep_Black_Pearl,Etc,0,0,0.0,0,0,0,Yes
29547,Sea_Sapphire,Etc,0,0,0.0,0,0,0,Yes
29548,Red_Fog_Garnet,Etc,0,0,0.0,0,0,0,Yes
29549,Lightning_Topaz,Etc,0,0,0.0,0,0,0,Yes
29550,Poisoned_Amethyst,Etc,0,0,0.0,0,0,0,Yes
29551,Frost_Zircon,Etc,0,0,0.0,0,0,0,Yes
29552,Deep_Black_Pearl_,Etc,0,0,0.0,0,0,0,Yes
29587,Lightning_Topaz_,Etc,0,0,0.0,0,0,0,Yes
29588,Bloody_Ruby,Etc,0,0,0.0,0,0,0,Yes
29589,GH_Cursed_Gemstone_,Etc,0,0,0.0,0,0,0,Yes
29590,GH_Cursed_Crystal_,Etc,0,0,0.0,0,0,0,Yes
29591,Cursed_Emerald,Etc,0,0,0.0,0,0,0,Yes
29592,Shinee_Opal,Etc,0,0,0.0,0,0,0,Yes
31016,Decorated Evil Tree Card,Card,20,10,1.0,0,0,0,Yes
31017,Vicious Cookie Card,Card,20,10,1.0,0,0,0,Yes
31018,Evil Dwelling Box Card,Card,20,10,1.0,0,0,0,Yes
31019,Creepy Demon Card,Card,20,10,1.0,0,0,0,Yes
31020,Malicious Baby Ghost Card,Card,20,10,1.0,0,0,0,Yes
31021,Dancing Marionette Card,Card,20,10,1.0,0,0,0,Yes
31022,Abandoned Teddy Bear Card,Card,20,10,1.0,0,0,0,Yes
31023,Celine Kimi Card,Card,20,10,1.0,0,0,0,Yes
31040,Costume Magical Feather,Costume,0,0,0.0,0,0,0,Yes
31045,Costume Blue Rear Ribbon,Costume,0,0,0.0,0,0,0,Yes
31046,Costume White Rose Princess,Costume,0,0,0.0,0,0,0,Yes
31052,Costume Alchemist Mask,Helmet,0,0,0.0,0,0,0,Yes
31055,Costume Poring Soap Pipe,Costume,0,0,0.0,0,0,0,Yes
31057,Costume Eremes Guile's Scarf(Black),Costume,0,0,0.0,0,0,0,Yes
31062,Costume: Eleanor Wig,Costume,0,0,0.0,0,0,0,Yes
31064,Ribbon,Other Armor,0,0,0.0,0,0,0,Yes
31072,Costume Roll Twin(Red),Costume,100,50,0.0,0,0,0,Yes
31087,Costume Dwarf Beard,Costume,0,0,0.0,0,0,0,Yes
31089,Costume Exploding Crimson Flame,Costume,0,0,0.0,0,0,0,Yes
31091,Costume Show Me The Zeny,Costume,0,0,0.0,0,0,0,Yes
31120,Costume Vampire Familiar,Costume,0,0,0.0,0,0,0,Yes
31121,Costume Bat Stole,Costume,0,0,0.0,0,0,0,Yes
31123,C_Ghostring_Tall_Hat,Helmet,0,0,0.0,0,0,0,Yes
31125,Costume Queen Anne's Revenge,Costume,0,0,0.0,0,0,0,Yes
31134,Costume Talkactive Parrot,Costume,0,0,10.0,0,0,0,Yes
31140,Costume Black Cowboy Hat,Helmet,0,0,0.0,0,0,0,Yes
31149,Costume Nydhoggur Wig,Costume,0,0,0.0,0,0,0,Yes
31151,Costume Chaser Ear,Costume,0,0,0.0,0,0,0,Yes
31158,Costume Squirrel Ear Hat,Helmet,0,0,0.0,0,0,0,Yes
31160,Costume Rune Helm,Costume,0,0,0.0,0,0,0,Yes
31162,Costume Brown Stole,Costume,0,0,0.0,0,0,0,Yes
31164,Costume Brown Stole,Costume,0,0,0.0,0,0,0,Yes
31165,Costume Piggyback,Costume,0,0,0.0,0,0,0,Yes
31166,Costume Teddy Bear Hood,Helmet,0,0,0.0,0,0,0,Yes
31172,Costume Roast Memory,Costume,0,0,0.0,0,0,0,Yes
31177,Costume Tail Hat,Helmet,0,0,0.0,0,0,0,Yes
31178,Costume Fire Muffler,Costume,0,0,0.0,0,0,0,Yes
31179,Costume Wolf Masquerade,Costume,0,0,0.0,0,0,0,Yes
31180,Costume King Sura Headband,Costume,0,0,0.0,0,0,0,Yes
31182,Costume Side Cap,Helmet,0,0,0.0,0,0,0,Yes
31183,Costume Blessing of Fallen Angel,Costume,0,0,0.0,0,0,0,Yes
31186,C_Black_Cat,Headgear,0,0,0.0,0,0,0,Yes
31187,Costume War Princess Ribbon,Costume,0,0,0.0,0,0,0,Yes
31188,Costume Mono Gothic Bonnet,Costume,0,0,0.0,0,0,0,Yes
31192,Blue Cat Ears,Other Armor,0,0,0.0,0,0,0,Yes
31195,Choco_Minihat,Etc,0,0,0.0,0,0,0,Yes
31197,Egg_Crispinette_,Etc,0,0,0.0,0,0,0,Yes
31201,Costume Royal Rabbit Crown,Costume,0,0,0.0,0,0,0,Yes
31208,Costume Straight Long (Yellow),Costume,0,0,0.0,0,0,0,Yes
31209,Costume Straight Long (White),Costume,0,0,0.0,0,0,0,Yes
31249,Costume Hopping Rabbit,Costume,0,0,0.0,0,0,0,Yes
31250,Costume Wonderful Beast Ears,Costume,0,0,0.0,0,0,0,Yes
31252,Costume White Cat Ears Hat,Helmet,0,0,0.0,0,0,0,Yes
31259,Costume Arc Angel Hairband,Costume,0,0,0.0,0,0,0,Yes
31261,Soda_In_Mouth_,Etc,0,0,0.0,0,0,0,Yes
31291,Costume Devil's Feather Cap,Helmet,0,0,0.0,0,0,0,Yes
31295,Costume Red Wing Hat,Helmet,0,0,0.0,0,0,0,Yes
31299,Costume White Rabbit,Costume,0,0,0.0,0,0,0,Yes
31300,Warm_Cat_Muffler,Etc,0,0,0.0,0,0,0,Yes
31303,Costume Black Ramen Hat,Helmet,0,0,0.0,0,0,0,Yes
31308,Costume Protect Feathers,Costume,0,0,0.0,0,0,0,Yes
31309,Costume Pure White Marching Hat,Helmet,0,0,0.0,0,0,0,Yes
31311,Costume Dolor Thanatos Mask,Helmet,0,0,0.0,0,0,0,Yes
31313,C_FallenAngelWingEar,Other Armor,0,0,0.0,0,0,0,Yes
31314,C_Ghost_Holiday,Other Armor,0,0,0.0,0,0,0,Yes
31315,Costume Stall Of Angel,Costume,0,0,0.0,0,0,0,Yes
31316,Costume Black Butterfly's Wings,Costume,0,0,0.0,0,0,0,Yes
31329,C_Alice_Wig,Etc,0,0,0.0,0,0,0,Yes
31332,C_Khalitzburg_Helm_BL,Etc,0,0,0.0,0,0,0,Yes
31368,Harvest_Festa_Hat,Etc,0,0,0.0,0,0,0,Yes
31369,Straight_Long_WH_,Etc,0,0,0.0,0,0,0,Yes
31370,Straight_Long_YL_,Etc,0,0,0.0,0,0,0,Yes
31375,Costume Mystic Eye,Costume,0,0,0.0,0,0,0,Yes
31378,Costume Katarina von Blood 60,Costume,0,0,0.0,0,0,0,Yes
31381,Costume Diabolic Lapel,Costume,0,0,0.0,0,0,0,Yes
31382,Cat Ears Punkish,Headgear,0,0,0.0,0,0,0,Yes
31383,Costume Volume Low Twin,Costume,0,0,0.0,0,0,0,Yes
31385,Costume Gothic Pumpkin Head,Costume,0,0,0.0,0,0,0,Yes
31387,Costume Jjakk,Costume,0,0,0.0,0,0,0,Yes
31388,Costume Garden of Eden,Costume,0,0,0.0,0,0,0,Yes
31389,Costume White Bird Rose,Costume,0,0,0.0,0,0,0,Yes
31390,Let_It_Snow,Etc,0,0,0.0,0,0,0,Yes
31391,Costume Floating Stone of Sage,Costume,0,0,0.0,0,0,0,Yes
31395,Costume Book of Magic,Costume,0,0,0.0,0,0,0,Yes
31396,C_Sorcerer_Hood,Helmet,0,0,0.0,0,0,0,Yes
31397,C_Pope_Sitting_Head,Etc,0,0,0.0,0,0,0,Yes
31398,C_Blinking_Thin_Eyes,Etc,0,0,0.0,0,0,0,Yes
31399,Costume Darkness Veil,Costume,0,0,0.0,0,0,0,Yes
31404,Costume Poring Traffic Light,Costume,0,0,0.0,0,0,0,Yes
31405,Costume Eleanor Wig(Yellow),Costume,0,0,0.0,0,0,0,Yes
31406,Costume Nydhoggur Wig(White),Costume,0,0,0.0,0,0,0,Yes
31407,Alice_Wig_PK,Other Armor,0,0,0.0,0,0,0,Yes
31413,Costume Taurus Crown,Costume,0,0,0.0,0,0,0,Yes
31415,C_Wanderer_Sakkat,Other Armor,0,0,0.0,0,0,0,Yes
31416,Costume Seraphim Coronet,Costume,0,0,0.0,0,0,0,Yes
31432,C_Luwmin_Ice,Headgear,0,0,0.0,0,0,0,Yes
31433,C_Astro_Circle,Etc,0,0,0.0,0,0,0,Yes
31437,C_Baby_Penguin,Headgear,0,0,0.0,0,0,0,Yes
31438,Costume Fluffy Angel Caper,Helmet,0,0,0.0,0,0,0,Yes
31439,C_Fluffy_Heart_Earmuffs,Etc,0,0,0.0,0,0,0,Yes
31440,C_Snow_Bear_Food,Headgear,0,0,0.0,0,0,0,Yes
31445,Costume Feather Fedora,Costume,0,0,0.0,0,0,0,Yes
31449,Costume Blue Rose Eyepatch,Costume,0,0,0.0,0,0,0,Yes
31450,Costume Lolita Two Side Up,Costume,0,0,0.0,0,0,0,Yes
31452,White_Cat,Headgear,0,0,0.0,0,0,0,Yes
31455,Enchanted_Dog,Headgear,0,0,0.0,0,0,0,Yes
31460,C_Blessing_Sky_Lantern,Etc,0,0,0.0,0,0,0,Yes
31463,C_Flying_Drone,Etc,0,0,0.0,0,0,0,Yes
31465,Egg_Minihat,Helmet,0,0,0.0,0,0,0,Yes
31466,C_Holy_Egg_Hat,Helmet,0,0,0.0,0,0,0,Yes
31467,Costume Devil Egg Shell,Costume,0,0,0.0,0,0,0,Yes
31472,Costume Fairy Feathers,Costume,0,0,0.0,0,0,0,Yes
31474,Costume Straight Long (Black),Costume,0,0,0.0,0,0,0,Yes
31475,Costume Black Fox Ears Ribbon,Costume,0,0,0.0,0,0,0,Yes
31480,Costume Gioia Partner,Costume,0,0,0.0,0,0,0,Yes
31481,Costume Cat Coffee Cup,Costume,0,0,0.0,0,0,0,Yes
31482,Costume Lunatic Muffler,Costume,0,0,0.0,0,0,0,Yes
31483,C_CatEarRibbon_TW,Other Armor,0,0,0.0,0,0,0,Yes
31489,C_Bouquet_Hat,Helmet,0,0,0.0,0,0,0,No
31490,Costume Poring Muffler,Costume,0,0,0.0,0,0,0,Yes
31493,Costume Volume Low Twin (White),Costume,0,0,0.0,0,0,0,Yes
31498,C_Elephangel_TH,Other Armor,0,0,0.0,0,0,0,Yes
31505,Costume Falcon Mask,Helmet,0,0,0.0,0,0,0,Yes
31509,Costume Fawn Ears,Costume,0,0,0.0,0,0,0,Yes
31512,C_Panda_Rabbit,Headgear,0,0,0.0,0,0,0,Yes
31516,Mini_Melon,Etc,0,0,0.0,0,0,0,Yes
31517,Costume Bear,Costume,0,0,0.0,0,0,0,No
31518,Pop_Popcorn_Hat_,Etc,0,0,0.0,0,0,0,Yes
31519,Costume Slurp Slurp Hat,Helmet,0,0,0.0,0,0,0,Yes
31526,Costume Shaman Hat,Helmet,0,0,0.0,0,0,0,Yes
31527,Costume Radiant Rainbow Wings,Costume,0,0,0.0,0,0,0,Yes
31529,C_Happy_Rabbit_Ribbon,Etc,0,0,0.0,0,0,0,Yes
31530,Costume Great Dracula Horns,Costume,0,0,0.0,0,0,0,Yes
31538,Costume Aura of Passion,Costume,0,0,0.0,0,0,0,Yes
31540,Costume Red Gemini Eyes,Costume,0,0,0.0,0,0,0,Yes
31544,Costume Piamette's Curls,Costume,0,0,0.0,0,0,0,Yes
31546,Costume Clock Casque (Red),Costume,0,0,0.0,0,0,0,Yes
31549,Costume Little Aquarium(Lower),Costume,0,0,0.0,0,0,0,Yes
31555,Costume Infantry Helmet,Helmet,0,0,0.0,0,0,0,Yes
31559,Costume Royal Guard Necklace,Costume,0,0,0.0,0,0,0,Yes
31560,Costume Nurse Cap of Clergy,Helmet,0,0,0.0,0,0,0,Yes
31561,Costume Eight Purgatory Wings,Costume,0,0,0.0,0,0,0,Yes
31562,Costume Zealotus Doll,Costume,0,0,0.0,0,0,0,Yes
31564,Costume Variant Veil,Costume,0,0,0.0,0,0,0,Yes
31565,C_Princess_Ribbon_Crown,Etc,0,0,0.0,0,0,0,Yes
31567,Costume Sheep Horns,Costume,0,0,0.0,0,0,0,Yes
31568,Costume Floating Tai-Chi Beads,Costume,0,0,0.0,0,0,0,Yes
31569,C_OpenAir_Headset,Etc,0,0,0.0,0,0,0,Yes
31572,C_Mobile_Pursuit_System,Etc,0,0,0.0,0,0,0,Yes
31573,C_Mecha_Cat_Ears,Etc,0,0,0.0,0,0,0,Yes
31574,C_Cyber_Income,Other Armor,0,0,0.0,0,0,0,Yes
31575,Costume Electro Two Side Up,Costume,0,0,0.0,0,0,0,Yes
31580,Autumnal_Flavor,Etc,0,0,0.0,0,0,0,Yes
31586,C_Poporing_Muffler,Accessory,0,0,0.0,0,0,0,No
31589,Costume Golden Majestic Goat,Costume,0,0,0.0,0,0,0,Yes
31593,Costume Yellow Scarf,Costume,0,0,0.0,0,0,0,Yes
31596,Costume Spider Seduction,Costume,0,0,0.0,0,0,0,Yes
31598,Costume Forest Guide,Costume,0,0,0.0,0,0,0,Yes
31599,Costume Medium Wave,Costume,0,0,0.0,0,0,0,Yes
31600,C_Kishu_Inu,Etc,0,0,0.0,0,0,0,Yes
31606,C_Autumn_Headband,Etc,0,0,0.0,0,0,0,Yes
31607,Costume Cat Ear Witch Hat,Helmet,0,0,0.0,0,0,0,Yes
31609,Costume Noble Mask,Helmet,0,0,0.0,0,0,0,Yes
31610,WoE Token,Etc,0,0,0.0,0,0,0,Yes
31611,Costume Black King's Stall,Costume,0,0,0.0,0,0,0,Yes
31614,C_Fox,Other Armor,0,0,0.0,0,0,0,Yes
31615,Costume Geisha Make Up,Costume,0,0,0.0,0,0,0,Yes
31616,Costume Sleep Sheep,Costume,0,0,0.0,0,0,0,Yes
31617,Costume Lady Tanee,Costume,0,0,0.0,0,0,0,Yes
31618,Costume Butterfly Charm,Costume,0,0,0.0,0,0,0,Yes
31619,Costume Magic Successor,Costume,0,0,0.0,0,0,0,Yes
31620,Costume Snow Fox,Costume,0,0,0.0,0,0,0,Yes
31624,Heart Of Cat,Other Armor,0,0,0.0,0,0,0,Yes
31625,C_Protect_Cloth,Other Armor,0,0,0.0,0,0,0,Yes
31635,Costume Flowing Long (Blonde),Costume,0,0,0.0,0,0,0,Yes
31636,Costume Flowing Long (Silver),Costume,0,0,0.0,0,0,0,Yes
31637,Costume Straight Long (Blue),Costume,0,0,0.0,0,0,0,Yes
31667,Costume Poring Beret,Costume,0,0,0.0,0,0,0,Yes
31671,Costume Twin Cannon,Costume,0,0,0.0,0,0,0,Yes
31672,Costume Little Mermaid,Costume,0,0,0.0,0,0,0,Yes
31674,Costume Jitterbug Cap,Helmet,0,0,0.0,0,0,0,Yes
31682,Costume Drooping Elven Ears,Costume,0,0,0.0,0,0,0,Yes
31684,Costume Kururinpa Tails,Costume,0,0,0.0,0,0,0,Yes
31685,Costume Fluffy Semi Long,Costume,0,0,0.0,0,0,0,Yes
31687,Costume Alchemist's Square Bag,Costume,0,0,0.0,0,0,0,Yes
31690,Costume Flame Bird,Costume,0,0,0.0,0,0,0,Yes
31693,C_LunaticMuffler,Etc,0,0,0.0,0,0,0,Yes
31696,Costume Shark Hat,Helmet,0,0,0.0,0,0,0,Yes
31698,Costume Red Riding Hood,Helmet,0,0,0.0,0,0,0,Yes
31699,Costume Smiling Eyes,Costume,0,0,0.0,0,0,0,Yes
31701,Costume Warrior Scarf,Costume,0,0,0.0,0,0,0,Yes
31707,Costume Nine Tail Wig,Costume,0,0,0.0,0,0,0,Yes
31710,WoE Equipment Token,Etc,0,0,0.0,0,0,0,Yes
31716,Costume Twinkling Red Eyes,Costume,0,0,0.0,0,0,0,Yes
31717,Costume Medium Wave (Yellow),Costume,0,0,0.0,0,0,0,Yes
31719,Costume Flame Master,Costume,0,0,0.0,0,0,0,Yes
31720,Costume Vesper Headgear,Helmet,0,0,0.0,0,0,0,Yes
31721,Costume Ancient Resonance,Costume,0,0,0.0,0,0,0,Yes
31729,Costume Miracle Plant,Costume,0,0,0.0,0,0,0,Yes
31730,Costume Volume Low Twin (Cherry Tree),Costume,0,0,0.0,0,0,0,Yes
31731,Costume Sweets Party,Costume,0,0,0.0,0,0,0,Yes
31732,Costume Cute Bear Balloon,Costume,0,0,0.0,0,0,0,Yes
31733,Costume Phantom of Masquerade,Costume,0,0,0.0,0,0,0,Yes
31735,Costume Yawata Seal,Costume,0,0,0.0,0,0,0,Yes
31737,Costume Lucifer Wing,Costume,0,0,0.0,0,0,0,Yes
31765,C_Garnet_Tiara,Etc,0,0,0.0,0,0,0,Yes
31766,C_Peony_Hair_Ornament,Etc,0,0,0.0,0,0,0,Yes
31783,Costume Doram Ballon,Costume,0,0,0.0,0,0,0,Yes
31787,C_SavageB_On_Shoulder,Etc,0,0,0.0,0,0,0,Yes
31788,Costume Piamette Doll Hair (Silver),Costume,0,0,0.0,0,0,0,Yes
31792,Costume Baryon Headphone,Costume,0,0,0.0,0,0,0,Yes
31796,Costume Drooping Boto,Costume,0,0,0.0,0,0,0,Yes
31797,Costume Shichu Long,Costume,0,0,0.0,0,0,0,Yes
31798,Costume Baby Panda,Costume,0,0,0.0,0,0,0,Yes
31800,Costume Brazil Twin Ribbon,Costume,0,0,0.0,0,0,0,Yes
31801,Costume Creative Convention Cap,Helmet,0,0,0.0,0,0,0,Yes
31802,Costume Creative Convention Chapeau,Costume,0,0,0.0,0,0,0,Yes
31803,Costume Wind Master,Costume,0,0,0.0,0,0,0,Yes
31805,Costume Sunglasses Hat,Helmet,0,0,0.0,0,0,0,Yes
31807,Costume Cyber Peacock,Costume,0,0,0.0,0,0,0,Yes
31813,Costume Lunatic On Shoulder,Costume,0,0,0.0,0,0,0,Yes
31814,Costume Lunatic Family Balloon,Costume,0,0,0.0,0,0,0,Yes
31815,Costume Angora Rabbit Hat,Helmet,0,0,0.0,0,0,0,Yes
31816,Costume Moon Lion's Wings,Costume,0,0,0.0,0,0,0,Yes
31817,Costume Rabbit Two Side Up,Costume,0,0,0.0,0,0,0,Yes
31821,Costume Jeje Cap,Helmet,0,0,0.0,0,0,0,Yes
31831,Costume Disguise Cloth,Costume,0,0,0.0,0,0,0,Yes
31832,Costume Witch's Cat Hat,Helmet,0,0,0.0,0,0,0,Yes
31833,Costume Halloween Short Cat Ears,Costume,0,0,0.0,0,0,0,Yes
31834,Costume Halloween Long Cat Ears,Costume,0,0,0.0,0,0,0,Yes
31835,Costume 10th October National Day Scarf,Costume,0,0,0.0,0,0,0,Yes
31837,Costume Shark Head,Costume,0,0,0.0,0,0,0,Yes
31838,Costume: Asia Masters Gold Wreath,Costume,0,0,0.0,0,0,0,Yes
31839,Costume Urd Wings,Costume,0,0,0.0,0,0,0,Yes
31841,Costume: OnAir BJ Headset,Costume,0,0,0.0,0,0,0,Yes
31844,Costume Mob Scarf,Costume,0,0,0.0,0,0,0,Yes
31845,Costume Palace Guard Cap,Helmet,0,0,0.0,0,0,0,Yes
31846,Costume Lovely Ribbon Hair,Costume,0,0,0.0,0,0,0,Yes
31847,Costume Blinking Blue Eyes,Costume,0,0,0.0,0,0,0,Yes
31849,Costume Runaway Accelerator,Costume,0,0,0.0,0,0,0,Yes
31850,Costume Crown of Faithful Faith,Costume,0,0,0.0,0,0,0,Yes
31851,Costume Floating Shield,Shield,0,0,0.0,0,0,0,Yes
31852,Costume Witch's Cloak,Costume,0,0,0.0,0,0,0,Yes
31853,Costume Zombie Mask,Helmet,0,0,0.0,0,0,0,Yes
31884,Costume Dark Magic Helm,Costume,0,0,0.0,0,0,0,Yes
31885,Costume Earth Master,Costume,0,0,0.0,0,0,0,Yes
31886,Costume Pierced Apple Hat,Helmet,0,0,0.0,0,0,0,Yes
31887,Costume Pure Love Muffler,Costume,0,0,0.0,0,0,0,Yes
31905,Costume Sweet Candy,Costume,0,0,0.0,0,0,0,Yes
31909,Costume Seven-Eleven Knitted Hat,Helmet,0,0,0.0,0,0,0,Yes
31912,Costume Black Veil,Costume,0,0,0.0,0,0,0,Yes
31913,Costume Feathered Black Cap,Helmet,0,0,0.0,0,0,0,Yes
31932,Costume Suit Collar,Costume,0,0,0.0,0,0,0,Yes
31934,Costume Blinking Purple Eyes,Costume,0,0,0.0,0,0,0,Yes
31937,Costume Unicorn Headdress,Body Armor,0,0,0.0,0,0,0,Yes
31938,Costume Long Twin Braids,Costume,0,0,0.0,0,0,0,Yes
31943,Costume Tree Frog Hood,Helmet,0,0,0.0,0,0,0,Yes
31957,Costume Poisonbender,Costume,0,0,0.0,0,0,0,Yes
31976,Costume Concentration Beret,Costume,0,0,0.0,0,0,0,Yes
31979,Costume Golden Flame Giant,Costume,0,0,0.0,0,0,0,Yes
32005,Pole_Axe_IL,Etc,0,0,0.0,0,0,0,Yes
32013,Metal_Stick,Etc,0,0,0.0,0,0,0,Yes
32018,Undine_Spear_K,Etc,0,0,0.0,0,0,0,Yes
32019,Boost_Lance_OS,Etc,0,0,0.0,0,0,0,Yes
32021,Evt_Undine_Spear_K,Etc,0,0,0.0,0,0,0,Yes
32026,Ein_1HSPEAR,Etc,0,0,0.0,0,0,0,Yes
32110,Ein_1HLUTE,Etc,0,0,0.0,0,0,0,Yes
32207,Illusion_B_R,Etc,0,0,0.0,0,0,0,Yes
32208,Illusion_B_L,Etc,0,0,0.0,0,0,0,Yes
32209,Illusion_BC_R,Etc,0,0,0.0,0,0,0,Yes
32210,Illusion_BC_L,Etc,0,0,0.0,0,0,0,Yes
32221,Time_Overload_Ring,Etc,0,0,0.0,0,0,0,Yes
32237,Celine_Brooch,Etc,0,0,0.0,0,0,0,Yes
32301,Gold_Lux_IL,Etc,0,0,0.0,0,0,0,Yes
32302,Crimson_Rose,Etc,0,0,0.0,0,0,0,Yes
32303,Bolt Revolver,Weapon,10,5,180.0,100,0,2,No
32352,Ein_1HSWORD,Etc,0,0,0.0,0,0,0,Yes
35360,Kunai Of Hamaya,Ammo,10,5,0.5,30,0,0,Yes
35361,Kunai Of Shadow,Ammo,10,5,0.5,30,0,0,Yes
35362,Formless Kunai,Ammo,10,5,0.5,30,0,0,Yes
35610,Old Dusty Tomb Vol 1,Etc,0,0,0.0,0,0,0,Yes
35611,Old Dusty Tomb Vol 2,Etc,0,0,0.0,0,0,0,Yes
35612,Old Dusty Tomb Vol 3,Etc,0,0,0.0,0,0,0,Yes
35613,Old Dusty Tomb Vol 4,Etc,0,0,0.0,0,0,0,Yes
35650,Inverse Scale,Weapon,20,10,150.0,140,0,3,No
35652,Stun Arrow Quiver,Usable,2,1,25.0,0,0,0,Yes
35655,Dungeon Tele 3 Scroll 10 Box,Usable,20,10,1.0,0,0,0,Yes
35656,Elven Bow,Weapon,20,10,150.0,160,0,1,No
35657,Thorn Staff of Darkness,Weapon,20,10,70.0,60,0,1,No
35658,Lust Crusher,Weapon,10,5,200.0,120,0,2,No
35659,Fortified Dagger,Weapon,10,5,110.0,80,0,2,No
35660,Expanded Weapon Token,Etc,0,0,0.0,0,0,0,Yes
35661,Expanded Token Fragment,Etc,0,0,1.0,0,0,0,Yes
40011,Costume Angeling Bread Hat,Helmet,0,0,0.0,0,0,0,Yes
41004,Costume Blinking Golden Eyes,Costume,0,0,0.0,0,0,0,Yes
41009,Costume Avengers,Costume,0,0,0.0,0,0,0,Yes
